date,hour,ridership
2020-08-18,23,20964
2020-08-19,0,7022
2020-08-19,1,34
2020-08-19,2,24
2020-08-19,3,1813
2020-08-19,4,13638
2020-08-19,5,47076
2020-08-19,6,86930
2020-08-19,7,102034
2020-08-19,8,85708
2020-08-19,9,63954
2020-08-19,10,53211
2020-08-19,11,52644
2020-08-19,12,60868
2020-08-19,13,73496
2020-08-19,14,92707
2020-08-19,15,110149
2020-08-19,16,115854
2020-08-19,17,100181
2020-08-19,18,71341
2020-08-19,19,49954
2020-08-19,20,36273
2020-08-19,21,28638
2020-08-19,22,24275
2020-08-19,23,14266
2020-08-20,0,3463
2020-08-20,1,12
2020-08-20,2,4
2020-08-20,3,3610
2020-08-20,4,28912
2020-08-20,5,67468
2020-08-20,6,94117
2020-08-20,7,101753
2020-08-20,8,86452
2020-08-20,9,65715
2020-08-20,10,59020
2020-08-20,11,60604
2020-08-20,12,68170
2020-08-20,13,80878
2020-08-20,14,99509
2020-08-20,15,117731
2020-08-20,16,122359
2020-08-20,17,106054
2020-08-20,18,76288
2020-08-20,19,55221
2020-08-20,20,39883
2020-08-20,21,30634
2020-08-20,22,25431
2020-08-20,23,15379
2020-08-21,0,3877
2020-08-21,1,20
2020-08-21,2,11
2020-08-21,3,3497
2020-08-21,4,27556
2020-08-21,5,63843
2020-08-21,6,87532
2020-08-21,7,93869
2020-08-21,8,79676
2020-08-21,9,63121
2020-08-21,10,58199
2020-08-21,11,61413
2020-08-21,12,70951
2020-08-21,13,83724
2020-08-21,14,102542
2020-08-21,15,117402
2020-08-21,16,116579
2020-08-21,17,99848
2020-08-21,18,74999
2020-08-21,19,56136
2020-08-21,20,41220
2020-08-21,21,31548
2020-08-21,22,27567
2020-08-21,23,18248
2020-08-22,0,5040
2020-08-22,1,40
2020-08-22,2,28
2020-08-22,3,1422
2020-08-22,4,9713
2020-08-22,5,23172
2020-08-22,6,34592
2020-08-22,7,39928
2020-08-22,8,41523
2020-08-22,9,43467
2020-08-22,10,46144
2020-08-22,11,50883
2020-08-22,12,57323
2020-08-22,13,63828
2020-08-22,14,67539
2020-08-22,15,67413
2020-08-22,16,63603
2020-08-22,17,56958
2020-08-22,18,51101
2020-08-22,19,44194
2020-08-22,20,34806
2020-08-22,21,27835
2020-08-22,22,24338
2020-08-22,23,16345
2020-08-23,0,4670
2020-08-23,1,2
2020-08-23,2,3
2020-08-23,3,1035
2020-08-23,4,6457
2020-08-23,5,15435
2020-08-23,6,22806
2020-08-23,7,26598
2020-08-23,8,28950
2020-08-23,9,32054
2020-08-23,10,35299
2020-08-23,11,39211
2020-08-23,12,45030
2020-08-23,13,49939
2020-08-23,14,52230
2020-08-23,15,50498
2020-08-23,16,48376
2020-08-23,17,45533
2020-08-23,18,41573
2020-08-23,19,35402
2020-08-23,20,28805
2020-08-23,21,23803
2020-08-23,22,19196
2020-08-23,23,11042
2020-08-24,0,2916
2020-08-24,1,34
2020-08-24,2,11
2020-08-24,3,3525
2020-08-24,4,27463
2020-08-24,5,64257
2020-08-24,6,90753
2020-08-24,7,98002
2020-08-24,8,82133
2020-08-24,9,62449
2020-08-24,10,54605
2020-08-24,11,55711
2020-08-24,12,63071
2020-08-24,13,74052
2020-08-24,14,92604
2020-08-24,15,110447
2020-08-24,16,115125
2020-08-24,17,99709
2020-08-24,18,68482
2020-08-24,19,47022
2020-08-24,20,33361
2020-08-24,21,25839
2020-08-24,22,21386
2020-08-24,23,12773
2020-08-25,0,3054
2020-08-25,1,32
2020-08-25,2,15
2020-08-25,3,3442
2020-08-25,4,28670
2020-08-25,5,66727
2020-08-25,6,93882
2020-08-25,7,102308
2020-08-25,8,86085
2020-08-25,9,64265
2020-08-25,10,56679
2020-08-25,11,56866
2020-08-25,12,64371
2020-08-25,13,76257
2020-08-25,14,95606
2020-08-25,15,114301
2020-08-25,16,118026
2020-08-25,17,102810
2020-08-25,18,71841
2020-08-25,19,47435
2020-08-25,20,34415
2020-08-25,21,27147
2020-08-25,22,22910
2020-08-25,23,13488
2020-08-26,0,3275
2020-08-26,1,22
2020-08-26,2,11
2020-08-26,3,3559
2020-08-26,4,28677
2020-08-26,5,67471
2020-08-26,6,94696
2020-08-26,7,103701
2020-08-26,8,87964
2020-08-26,9,66452
2020-08-26,10,58555
2020-08-26,11,59937
2020-08-26,12,68191
2020-08-26,13,79659
2020-08-26,14,99865
2020-08-26,15,119447
2020-08-26,16,125006
2020-08-26,17,107158
2020-08-26,18,76617
2020-08-26,19,54157
2020-08-26,20,38611
2020-08-26,21,29822
2020-08-26,22,25149
2020-08-26,23,14707
2020-08-27,0,3621
2020-08-27,1,16
2020-08-27,2,31
2020-08-27,3,3494
2020-08-27,4,28737
2020-08-27,5,66715
2020-08-27,6,93830
2020-08-27,7,103041
2020-08-27,8,86278
2020-08-27,9,64780
2020-08-27,10,56687
2020-08-27,11,57824
2020-08-27,12,65440
2020-08-27,13,77562
2020-08-27,14,97013
2020-08-27,15,115995
2020-08-27,16,120208
2020-08-27,17,101850
2020-08-27,18,73472
2020-08-27,19,51916
2020-08-27,20,33664
2020-08-27,21,25512
2020-08-27,22,21256
2020-08-27,23,12620
2020-08-28,0,3079
2020-08-28,1,14
2020-08-28,2,34
2020-08-28,3,3336
2020-08-28,4,27587
2020-08-28,5,63677
2020-08-28,6,88621
2020-08-28,7,95221
2020-08-28,8,81268
2020-08-28,9,64537
2020-08-28,10,59007
2020-08-28,11,61935
2020-08-28,12,71285
2020-08-28,13,84177
2020-08-28,14,103759
2020-08-28,15,119878
2020-08-28,16,122670
2020-08-28,17,101651
2020-08-28,18,72011
2020-08-28,19,53451
2020-08-28,20,37509
2020-08-28,21,29357
2020-08-28,22,26296
2020-08-28,23,17538
2020-08-29,0,5001
2020-08-29,1,38
2020-08-29,2,16
2020-08-29,3,1425
2020-08-29,4,9423
2020-08-29,5,22127
2020-08-29,6,33238
2020-08-29,7,38727
2020-08-29,8,38191
2020-08-29,9,38380
2020-08-29,10,39754
2020-08-29,11,42144
2020-08-29,12,47464
2020-08-29,13,52166
2020-08-29,14,57562
2020-08-29,15,58622
2020-08-29,16,55820
2020-08-29,17,51457
2020-08-29,18,46622
2020-08-29,19,39498
2020-08-29,20,30359
2020-08-29,21,25005
2020-08-29,22,22165
2020-08-29,23,15264
2020-08-30,0,4252
2020-08-30,1,18
2020-08-30,2,5
2020-08-30,3,1077
2020-08-30,4,6359
2020-08-30,5,16009
2020-08-30,6,23680
2020-08-30,7,28520
2020-08-30,8,31928
2020-08-30,9,36132
2020-08-30,10,40916
2020-08-30,11,45594
2020-08-30,12,51471
2020-08-30,13,56065
2020-08-30,14,58935
2020-08-30,15,58364
2020-08-30,16,55411
2020-08-30,17,52222
2020-08-30,18,46881
2020-08-30,19,40266
2020-08-30,20,31833
2020-08-30,21,26006
2020-08-30,22,21005
2020-08-30,23,12299
2020-08-31,0,3248
2020-08-31,1,34
2020-08-31,2,32
2020-08-31,3,3623
2020-08-31,4,28757
2020-08-31,5,67448
2020-08-31,6,95448
2020-08-31,7,104979
2020-08-31,8,88841
2020-08-31,9,66008
2020-08-31,10,58913
2020-08-31,11,60690
2020-08-31,12,68335
2020-08-31,13,79975
2020-08-31,14,100155
2020-08-31,15,119336
2020-08-31,16,124533
2020-08-31,17,105870
2020-08-31,18,75351
2020-08-31,19,51361
2020-08-31,20,35745
2020-08-31,21,27442
2020-08-31,22,22621
2020-08-31,23,13415
2020-09-01,0,3353
2020-09-01,1,35
2020-09-01,2,46
2020-09-01,3,3800
2020-09-01,4,29900
2020-09-01,5,70680
2020-09-01,6,101435
2020-09-01,7,111843
2020-09-01,8,92550
2020-09-01,9,69685
2020-09-01,10,61407
2020-09-01,11,62470
2020-09-01,12,69971
2020-09-01,13,81885
2020-09-01,14,103888
2020-09-01,15,124666
2020-09-01,16,130328
2020-09-01,17,111905
2020-09-01,18,79394
2020-09-01,19,55141
2020-09-01,20,38241
2020-09-01,21,30009
2020-09-01,22,24869
2020-09-01,23,14712
2020-09-02,0,3545
2020-09-02,1,48
2020-09-02,2,34
2020-09-02,3,3849
2020-09-02,4,30365
2020-09-02,5,71000
2020-09-02,6,102173
2020-09-02,7,114532
2020-09-02,8,95862
2020-09-02,9,71574
2020-09-02,10,61102
2020-09-02,11,62266
2020-09-02,12,71152
2020-09-02,13,83905
2020-09-02,14,105185
2020-09-02,15,124991
2020-09-02,16,131414
2020-09-02,17,111918
2020-09-02,18,79231
2020-09-02,19,55262
2020-09-02,20,38873
2020-09-02,21,30562
2020-09-02,22,25947
2020-09-02,23,15243
2020-09-03,0,3581
2020-09-03,1,50
2020-09-03,2,16
2020-09-03,3,3872
2020-09-03,4,30978
2020-09-03,5,72040
2020-09-03,6,103119
2020-09-03,7,113965
2020-09-03,8,95481
2020-09-03,9,73157
2020-09-03,10,64936
2020-09-03,11,66568
2020-09-03,12,75619
2020-09-03,13,88592
2020-09-03,14,109408
2020-09-03,15,129879
2020-09-03,16,134831
2020-09-03,17,114763
2020-09-03,18,84474
2020-09-03,19,59221
2020-09-03,20,37324
2020-09-03,21,28549
2020-09-03,22,24428
2020-09-03,23,14365
2020-09-04,0,3531
2020-09-04,1,30
2020-09-04,2,13
2020-09-04,3,3779
2020-09-04,4,29346
2020-09-04,5,68119
2020-09-04,6,95633
2020-09-04,7,104266
2020-09-04,8,88959
2020-09-04,9,72765
2020-09-04,10,68079
2020-09-04,11,74186
2020-09-04,12,85377
2020-09-04,13,99161
2020-09-04,14,118565
2020-09-04,15,132242
2020-09-04,16,128557
2020-09-04,17,109028
2020-09-04,18,84893
2020-09-04,19,65090
2020-09-04,20,46652
2020-09-04,21,35708
2020-09-04,22,30814
2020-09-04,23,20418
2020-09-05,0,5852
2020-09-05,1,5
2020-09-05,2,7
2020-09-05,3,1480
2020-09-05,4,9622
2020-09-05,5,24055
2020-09-05,6,36744
2020-09-05,7,43907
2020-09-05,8,46941
2020-09-05,9,49835
2020-09-05,10,54070
2020-09-05,11,58996
2020-09-05,12,66226
2020-09-05,13,72743
2020-09-05,14,77668
2020-09-05,15,78264
2020-09-05,16,74653
2020-09-05,17,68618
2020-09-05,18,62637
2020-09-05,19,53632
2020-09-05,20,40587
2020-09-05,21,32222
2020-09-05,22,27349
2020-09-05,23,17606
2020-09-06,0,5048
2020-09-06,1,16
2020-09-06,2,4
2020-09-06,3,1127
2020-09-06,4,6979
2020-09-06,5,16505
2020-09-06,6,25037
2020-09-06,7,30462
2020-09-06,8,34583
2020-09-06,9,39150
2020-09-06,10,43959
2020-09-06,11,48932
2020-09-06,12,55788
2020-09-06,13,61595
2020-09-06,14,64561
2020-09-06,15,64329
2020-09-06,16,60565
2020-09-06,17,57463
2020-09-06,18,52389
2020-09-06,19,43961
2020-09-06,20,33982
2020-09-06,21,28107
2020-09-06,22,23524
2020-09-06,23,14433
2020-09-07,0,3876
2020-09-07,1,16
2020-09-07,2,23
2020-09-07,3,1448
2020-09-07,4,9502
2020-09-07,5,23333
2020-09-07,6,35597
2020-09-07,7,41742
2020-09-07,8,40847
2020-09-07,9,40525
2020-09-07,10,43948
2020-09-07,11,49962
2020-09-07,12,57478
2020-09-07,13,64395
2020-09-07,14,68635
2020-09-07,15,70448
2020-09-07,16,67901
2020-09-07,17,61339
2020-09-07,18,53506
2020-09-07,19,43684
2020-09-07,20,33349
2020-09-07,21,26553
2020-09-07,22,21051
2020-09-07,23,11901
2020-09-08,0,3229
2020-09-08,1,55
2020-09-08,2,26
2020-09-08,3,3810
2020-09-08,4,30366
2020-09-08,5,73033
2020-09-08,6,108570
2020-09-08,7,120997
2020-09-08,8,98981
2020-09-08,9,74070
2020-09-08,10,65255
2020-09-08,11,66070
2020-09-08,12,74670
2020-09-08,13,88602
2020-09-08,14,112052
2020-09-08,15,131819
2020-09-08,16,136392
2020-09-08,17,117423
2020-09-08,18,84112
2020-09-08,19,57391
2020-09-08,20,39587
2020-09-08,21,30565
2020-09-08,22,24916
2020-09-08,23,14542
2020-09-09,0,3501
2020-09-09,1,27
2020-09-09,2,22
2020-09-09,3,9
2020-09-09,4,7394
2020-09-09,5,53607
2020-09-09,6,97440
2020-09-09,7,129953
2020-09-09,8,121620
2020-09-09,9,84112
2020-09-09,10,69008
2020-09-09,11,65078
2020-09-09,12,71031
2020-09-09,13,82575
2020-09-09,14,101031
2020-09-09,15,129854
2020-09-09,16,142958
2020-09-09,17,142399
2020-09-09,18,103955
2020-09-09,19,70111
2020-09-09,20,46910
2020-09-09,21,33764
2020-09-09,22,29832
2020-09-09,23,22855
2020-09-10,0,7608
2020-09-10,1,35
2020-09-10,2,18
2020-09-10,3,15
2020-09-10,4,7198
2020-09-10,5,50412
2020-09-10,6,93473
2020-09-10,7,129357
2020-09-10,8,120307
2020-09-10,9,82703
2020-09-10,10,64651
2020-09-10,11,61251
2020-09-10,12,66413
2020-09-10,13,77625
2020-09-10,14,97454
2020-09-10,15,124515
2020-09-10,16,135582
2020-09-10,17,133096
2020-09-10,18,99241
2020-09-10,19,68248
2020-09-10,20,44512
2020-09-10,21,30339
2020-09-10,22,27166
2020-09-10,23,21200
2020-09-11,0,7228
2020-09-11,1,51
2020-09-11,2,13
2020-09-11,3,26
2020-09-11,4,7258
2020-09-11,5,51726
2020-09-11,6,95115
2020-09-11,7,125952
2020-09-11,8,115794
2020-09-11,9,83117
2020-09-11,10,70486
2020-09-11,11,68599
2020-09-11,12,77818
2020-09-11,13,90088
2020-09-11,14,110573
2020-09-11,15,137547
2020-09-11,16,145453
2020-09-11,17,140737
2020-09-11,18,108943
2020-09-11,19,82716
2020-09-11,20,58273
2020-09-11,21,40785
2020-09-11,22,35671
2020-09-11,23,31210
2020-09-12,0,12986
2020-09-12,1,18
2020-09-12,2,11
2020-09-12,3,6
2020-09-12,4,3084
2020-09-12,5,17637
2020-09-12,6,32862
2020-09-12,7,45904
2020-09-12,8,49677
2020-09-12,9,50259
2020-09-12,10,53616
2020-09-12,11,58643
2020-09-12,12,66549
2020-09-12,13,75634
2020-09-12,14,82203
2020-09-12,15,85832
2020-09-12,16,84628
2020-09-12,17,79197
2020-09-12,18,71764
2020-09-12,19,64641
2020-09-12,20,47114
2020-09-12,21,34128
2020-09-12,22,30001
2020-09-12,23,25653
2020-09-13,0,10772
2020-09-13,1,14
2020-09-13,2,5
2020-09-13,3,6
2020-09-13,4,1983
2020-09-13,5,11526
2020-09-13,6,20975
2020-09-13,7,29323
2020-09-13,8,33240
2020-09-13,9,36707
2020-09-13,10,41570
2020-09-13,11,45738
2020-09-13,12,51764
2020-09-13,13,58823
2020-09-13,14,62426
2020-09-13,15,63408
2020-09-13,16,61448
2020-09-13,17,58027
2020-09-13,18,53282
2020-09-13,19,46412
2020-09-13,20,34262
2020-09-13,21,26798
2020-09-13,22,24124
2020-09-13,23,17599
2020-09-14,0,6411
2020-09-14,1,21
2020-09-14,2,58
2020-09-14,3,16
2020-09-14,4,7307
2020-09-14,5,52770
2020-09-14,6,96087
2020-09-14,7,131706
2020-09-14,8,122766
2020-09-14,9,82995
2020-09-14,10,67589
2020-09-14,11,63980
2020-09-14,12,70380
2020-09-14,13,82946
2020-09-14,14,100695
2020-09-14,15,130889
2020-09-14,16,142155
2020-09-14,17,141729
2020-09-14,18,103254
2020-09-14,19,69874
2020-09-14,20,46820
2020-09-14,21,32665
2020-09-14,22,27563
2020-09-14,23,20721
2020-09-15,0,6664
2020-09-15,1,17
2020-09-15,2,27
2020-09-15,3,5
2020-09-15,4,7694
2020-09-15,5,54316
2020-09-15,6,100346
2020-09-15,7,137409
2020-09-15,8,127774
2020-09-15,9,86811
2020-09-15,10,70079
2020-09-15,11,66363
2020-09-15,12,73785
2020-09-15,13,84714
2020-09-15,14,104783
2020-09-15,15,136139
2020-09-15,16,149094
2020-09-15,17,148666
2020-09-15,18,110219
2020-09-15,19,74633
2020-09-15,20,49770
2020-09-15,21,34513
2020-09-15,22,29892
2020-09-15,23,22799
2020-09-16,0,7401
2020-09-16,1,19
2020-09-16,2,8
2020-09-16,3,16
2020-09-16,4,7499
2020-09-16,5,54441
2020-09-16,6,100870
2020-09-16,7,137787
2020-09-16,8,126761
2020-09-16,9,86123
2020-09-16,10,69854
2020-09-16,11,66172
2020-09-16,12,73068
2020-09-16,13,85012
2020-09-16,14,107239
2020-09-16,15,135951
2020-09-16,16,149180
2020-09-16,17,149474
2020-09-16,18,110625
2020-09-16,19,75352
2020-09-16,20,50565
2020-09-16,21,36169
2020-09-16,22,31328
2020-09-16,23,24209
2020-09-17,0,7838
2020-09-17,1,41
2020-09-17,2,40
2020-09-17,3,88
2020-09-17,4,7719
2020-09-17,5,54399
2020-09-17,6,100660
2020-09-17,7,136884
2020-09-17,8,126542
2020-09-17,9,86614
2020-09-17,10,70075
2020-09-17,11,66736
2020-09-17,12,73116
2020-09-17,13,85509
2020-09-17,14,108127
2020-09-17,15,136358
2020-09-17,16,149092
2020-09-17,17,148959
2020-09-17,18,110730
2020-09-17,19,76379
2020-09-17,20,50897
2020-09-17,21,36095
2020-09-17,22,31796
2020-09-17,23,25473
2020-09-18,0,8543
2020-09-18,1,44
2020-09-18,2,18
2020-09-18,3,27
2020-09-18,4,7365
2020-09-18,5,52038
2020-09-18,6,95662
2020-09-18,7,128263
2020-09-18,8,117655
2020-09-18,9,83654
2020-09-18,10,71486
2020-09-18,11,69154
2020-09-18,12,79363
2020-09-18,13,93211
2020-09-18,14,116442
2020-09-18,15,142846
2020-09-18,16,149013
2020-09-18,17,144430
2020-09-18,18,111615
2020-09-18,19,83521
2020-09-18,20,58018
2020-09-18,21,40557
2020-09-18,22,36025
2020-09-18,23,31184
2020-09-19,0,11661
2020-09-19,1,55
2020-09-19,2,26
2020-09-19,3,10
2020-09-19,4,3066
2020-09-19,5,17693
2020-09-19,6,33348
2020-09-19,7,46318
2020-09-19,8,50626
2020-09-19,9,52359
2020-09-19,10,56145
2020-09-19,11,62059
2020-09-19,12,70484
2020-09-19,13,81224
2020-09-19,14,88351
2020-09-19,15,92113
2020-09-19,16,89738
2020-09-19,17,85095
2020-09-19,18,76370
2020-09-19,19,66975
2020-09-19,20,48536
2020-09-19,21,34822
2020-09-19,22,30327
2020-09-19,23,26164
2020-09-20,0,10344
2020-09-20,1,14
2020-09-20,2,7
2020-09-20,3,4
2020-09-20,4,1957
2020-09-20,5,11175
2020-09-20,6,20606
2020-09-20,7,28748
2020-09-20,8,33100
2020-09-20,9,36853
2020-09-20,10,44223
2020-09-20,11,48508
2020-09-20,12,56078
2020-09-20,13,62015
2020-09-20,14,65966
2020-09-20,15,66395
2020-09-20,16,65553
2020-09-20,17,61056
2020-09-20,18,56710
2020-09-20,19,48383
2020-09-20,20,35682
2020-09-20,21,27520
2020-09-20,22,23469
2020-09-20,23,16747
2020-09-21,0,6190
2020-09-21,1,16
2020-09-21,2,28
2020-09-21,3,25
2020-09-21,4,7414
2020-09-21,5,52634
2020-09-21,6,98912
2020-09-21,7,132835
2020-09-21,8,123352
2020-09-21,9,82789
2020-09-21,10,66514
2020-09-21,11,63788
2020-09-21,12,70326
2020-09-21,13,82039
2020-09-21,14,105627
2020-09-21,15,132332
2020-09-21,16,144949
2020-09-21,17,145549
2020-09-21,18,104568
2020-09-21,19,71178
2020-09-21,20,47612
2020-09-21,21,33221
2020-09-21,22,28018
2020-09-21,23,21032
2020-09-22,0,6660
2020-09-22,1,23
2020-09-22,2,22
2020-09-22,3,10
2020-09-22,4,7853
2020-09-22,5,54349
2020-09-22,6,101902
2020-09-22,7,140241
2020-09-22,8,129584
2020-09-22,9,86792
2020-09-22,10,69360
2020-09-22,11,65717
2020-09-22,12,72605
2020-09-22,13,84730
2020-09-22,14,109406
2020-09-22,15,137331
2020-09-22,16,151912
2020-09-22,17,152488
2020-09-22,18,111493
2020-09-22,19,75424
2020-09-22,20,49636
2020-09-22,21,35428
2020-09-22,22,30213
2020-09-22,23,23133
2020-09-23,0,7436
2020-09-23,1,30
2020-09-23,2,18
2020-09-23,3,12
2020-09-23,4,7601
2020-09-23,5,55549
2020-09-23,6,102789
2020-09-23,7,141126
2020-09-23,8,132268
2020-09-23,9,89253
2020-09-23,10,71740
2020-09-23,11,67945
2020-09-23,12,75804
2020-09-23,13,88377
2020-09-23,14,112714
2020-09-23,15,138784
2020-09-23,16,154143
2020-09-23,17,154954
2020-09-23,18,114273
2020-09-23,19,79428
2020-09-23,20,51802
2020-09-23,21,37913
2020-09-23,22,32836
2020-09-23,23,25848
2020-09-24,0,8496
2020-09-24,1,44
2020-09-24,2,45
2020-09-24,3,23
2020-09-24,4,7610
2020-09-24,5,55072
2020-09-24,6,102008
2020-09-24,7,139936
2020-09-24,8,130630
2020-09-24,9,89381
2020-09-24,10,71028
2020-09-24,11,67252
2020-09-24,12,74605
2020-09-24,13,87168
2020-09-24,14,112230
2020-09-24,15,138390
2020-09-24,16,153369
2020-09-24,17,151552
2020-09-24,18,112582
2020-09-24,19,78401
2020-09-24,20,52827
2020-09-24,21,37340
2020-09-24,22,32403
2020-09-24,23,26812
2020-09-25,0,8908
2020-09-25,1,32
2020-09-25,2,32
2020-09-25,3,8
2020-09-25,4,7472
2020-09-25,5,53002
2020-09-25,6,96848
2020-09-25,7,130407
2020-09-25,8,121275
2020-09-25,9,85603
2020-09-25,10,71692
2020-09-25,11,70479
2020-09-25,12,80236
2020-09-25,13,94199
2020-09-25,14,120894
2020-09-25,15,145674
2020-09-25,16,154668
2020-09-25,17,149393
2020-09-25,18,116859
2020-09-25,19,87395
2020-09-25,20,59222
2020-09-25,21,40661
2020-09-25,22,35695
2020-09-25,23,33176
2020-09-26,0,14141
2020-09-26,1,67
2020-09-26,2,22
2020-09-26,3,34
2020-09-26,4,3064
2020-09-26,5,18125
2020-09-26,6,33202
2020-09-26,7,46530
2020-09-26,8,51739
2020-09-26,9,53046
2020-09-26,10,57323
2020-09-26,11,62605
2020-09-26,12,70997
2020-09-26,13,79677
2020-09-26,14,86524
2020-09-26,15,89559
2020-09-26,16,87058
2020-09-26,17,81523
2020-09-26,18,73860
2020-09-26,19,65923
2020-09-26,20,48077
2020-09-26,21,34905
2020-09-26,22,30623
2020-09-26,23,27751
2020-09-27,0,12110
2020-09-27,1,13
2020-09-27,2,7
2020-09-27,3,13
2020-09-27,4,2109
2020-09-27,5,11807
2020-09-27,6,21138
2020-09-27,7,29913
2020-09-27,8,34766
2020-09-27,9,39224
2020-09-27,10,44914
2020-09-27,11,49673
2020-09-27,12,57378
2020-09-27,13,63661
2020-09-27,14,67687
2020-09-27,15,68035
2020-09-27,16,65687
2020-09-27,17,63985
2020-09-27,18,58615
2020-09-27,19,47311
2020-09-27,20,35544
2020-09-27,21,28952
2020-09-27,22,24097
2020-09-27,23,17876
2020-09-28,0,6510
2020-09-28,1,26
2020-09-28,2,8
2020-09-28,3,12
2020-09-28,4,7067
2020-09-28,5,46819
2020-09-28,6,82136
2020-09-28,7,108681
2020-09-28,8,108296
2020-09-28,9,77139
2020-09-28,10,65810
2020-09-28,11,64235
2020-09-28,12,70654
2020-09-28,13,82400
2020-09-28,14,97468
2020-09-28,15,120136
2020-09-28,16,131407
2020-09-28,17,130309
2020-09-28,18,97443
2020-09-28,19,68483
2020-09-28,20,46434
2020-09-28,21,33032
2020-09-28,22,28227
2020-09-28,23,21899
2020-09-29,0,7266
2020-09-29,1,26
2020-09-29,2,10
2020-09-29,3,34
2020-09-29,4,7859
2020-09-29,5,55177
2020-09-29,6,101975
2020-09-29,7,140961
2020-09-29,8,132992
2020-09-29,9,89613
2020-09-29,10,70818
2020-09-29,11,65722
2020-09-29,12,72834
2020-09-29,13,83595
2020-09-29,14,106481
2020-09-29,15,136621
2020-09-29,16,146811
2020-09-29,17,146216
2020-09-29,18,107544
2020-09-29,19,70937
2020-09-29,20,44811
2020-09-29,21,31009
2020-09-29,22,27695
2020-09-29,23,22557
2020-09-30,0,6968
2020-09-30,1,37
2020-09-30,2,25
2020-09-30,3,17
2020-09-30,4,7600
2020-09-30,5,54166
2020-09-30,6,102680
2020-09-30,7,142539
2020-09-30,8,136405
2020-09-30,9,90776
2020-09-30,10,71974
2020-09-30,11,67422
2020-09-30,12,74196
2020-09-30,13,88211
2020-09-30,14,113231
2020-09-30,15,139259
2020-09-30,16,154014
2020-09-30,17,155991
2020-09-30,18,116397
2020-09-30,19,79526
2020-09-30,20,53352
2020-09-30,21,38025
2020-09-30,22,32604
2020-09-30,23,25861
2020-10-01,0,9492
2020-10-01,1,21
2020-10-01,2,20
2020-10-01,3,22
2020-10-01,4,7638
2020-10-01,5,54718
2020-10-01,6,103532
2020-10-01,7,147344
2020-10-01,8,138483
2020-10-01,9,94412
2020-10-01,10,75926
2020-10-01,11,71319
2020-10-01,12,77752
2020-10-01,13,93107
2020-10-01,14,122074
2020-10-01,15,146693
2020-10-01,16,157694
2020-10-01,17,157904
2020-10-01,18,119742
2020-10-01,19,82401
2020-10-01,20,54822
2020-10-01,21,39494
2020-10-01,22,34201
2020-10-01,23,27935
2020-10-02,0,10303
2020-10-02,1,34
2020-10-02,2,25
2020-10-02,3,4
2020-10-02,4,7657
2020-10-02,5,53355
2020-10-02,6,98594
2020-10-02,7,136969
2020-10-02,8,129198
2020-10-02,9,87741
2020-10-02,10,72734
2020-10-02,11,70098
2020-10-02,12,78090
2020-10-02,13,94476
2020-10-02,14,124526
2020-10-02,15,148039
2020-10-02,16,155208
2020-10-02,17,150686
2020-10-02,18,119099
2020-10-02,19,86488
2020-10-02,20,59975
2020-10-02,21,42176
2020-10-02,22,36694
2020-10-02,23,32519
2020-10-03,0,14786
2020-10-03,1,20
2020-10-03,2,5
2020-10-03,3,8
2020-10-03,4,3228
2020-10-03,5,18440
2020-10-03,6,33986
2020-10-03,7,48571
2020-10-03,8,52780
2020-10-03,9,54682
2020-10-03,10,58686
2020-10-03,11,64778
2020-10-03,12,73084
2020-10-03,13,82622
2020-10-03,14,90264
2020-10-03,15,94723
2020-10-03,16,92793
2020-10-03,17,86769
2020-10-03,18,79293
2020-10-03,19,69061
2020-10-03,20,49966
2020-10-03,21,36440
2020-10-03,22,31896
2020-10-03,23,27692
2020-10-04,0,13098
2020-10-04,1,14
2020-10-04,2,19
2020-10-04,3,6
2020-10-04,4,2121
2020-10-04,5,11783
2020-10-04,6,20582
2020-10-04,7,29818
2020-10-04,8,34599
2020-10-04,9,38718
2020-10-04,10,45145
2020-10-04,11,50092
2020-10-04,12,56808
2020-10-04,13,64782
2020-10-04,14,68015
2020-10-04,15,69431
2020-10-04,16,66565
2020-10-04,17,63501
2020-10-04,18,60087
2020-10-04,19,49114
2020-10-04,20,35716
2020-10-04,21,28413
2020-10-04,22,25135
2020-10-04,23,17778
2020-10-05,0,7025
2020-10-05,1,30
2020-10-05,2,22
2020-10-05,3,7
2020-10-05,4,7501
2020-10-05,5,53110
2020-10-05,6,99620
2020-10-05,7,140600
2020-10-05,8,133537
2020-10-05,9,87076
2020-10-05,10,69657
2020-10-05,11,65478
2020-10-05,12,73567
2020-10-05,13,87181
2020-10-05,14,114376
2020-10-05,15,138624
2020-10-05,16,148856
2020-10-05,17,148053
2020-10-05,18,108532
2020-10-05,19,70634
2020-10-05,20,46873
2020-10-05,21,34075
2020-10-05,22,29083
2020-10-05,23,22022
2020-10-06,0,7630
2020-10-06,1,12
2020-10-06,2,23
2020-10-06,3,22
2020-10-06,4,7850
2020-10-06,5,54679
2020-10-06,6,101892
2020-10-06,7,146092
2020-10-06,8,139392
2020-10-06,9,91111
2020-10-06,10,72172
2020-10-06,11,68226
